ItemID,Sentiment,SentimentText
1187,NEUTRO,"Entrevista a Dr. Roberto Gómez Mera en AnÃ¡lisis en Tiempos de Coronavirus Dr. Roberto GÃ³mez Mera. Doctor en  Leyes, abogado de los Tribunales  Mira la entrevista completa en mi canal de YouTube #MarielaTv o haz click en el siguiente enlace ðŸ‘‰ðŸ¼ðŸ‘‰ðŸ¼ https://t.co/ujxXVpKxyc https://t.co/p5YCTaophB"
1188,NEUTRO,"Desinformación relacionada con la pandemia de COVID-19 Bill Gates ha aparecido en teorÃ­as con el nuevo coronavirus. Manifestantes han coreado ""arrestar a Bill Gates"" El origen de este canto ha sido atribuido al presentador de radio de extrema derecha y teÃ³rico de consp Alex Jones https://t.co/f8oedhWjDr"
1189,NEUTRO,Las cifras del #coronavirus en los paÃ­ses del Cono Sur https://t.co/Ot6wgpkz3f
1190,NEUTRO,Pensar en la flexibilidad de espacios puede ser una alternativa para aquellas arquitecturas pensadas inicialmente para recibir una gran afluencia de pÃºblico y no les permita el distanciamiento - Mira la entrevista con Claudia GonzÃ¡lez de la @utpl - https://t.co/o84KyoXfrB https://t.co/gRChJjwvzi
1191,NEUTRO,@UnnaTuitera @FranklinJoseAS El de regreso al Futuro asÃ­ voy a Wuhan e impidiÃ³ que el Coronavirus se propague
1192,NEUTRO,"Â¡YA QUIERE VOLVER! El delantero ecuatoriano Daniel Angulo viviÃ³ este drama en China, el paÃ­s donde naciÃ³ el coronavirus: https://t.co/UyO2jKIXWO"
1193,NEUTRO,"Â¿CÃ³mo ha cambiado la lÃ³gica de las ciudades con el coronavirus? Claudia GonzÃ¡lez, #UTPL - https://t.co/zNL0HRxBAH https://t.co/3prqjMGBws"
1194,NEUTRO,"ðŸ¤— Â¿Quieres formar parte del mejor team de la historia? ðŸ¤Si tu respuesta es SI, puedes enviarnos un mensajito por privado para que podamos comunicarnos. #Ecuador #TrabajoSiHay  #trabajo #coronavirus #Crecemosjuntos https://t.co/u7Xn4GQcb1"
1195,NEUTRO,"tomar un vuelo de casi 40 horas para ir a ecuador y arriesgarme a quÃ© me de coronavirus, o quedarme, vivir de ilegal y vender artesanÃ­as ecuatorianas. quÃ© hermoso aÃ±o."
1196,NEUTRO,#Mundo | Mascarillas para el #coronavirus Â¿CuÃ¡les ofrecen la mayor protecciÃ³n y por quÃ©? â–¶ï¸ https://t.co/6IfuZ75lVk https://t.co/zJpiIMfMdg
1197,NEUTRO,#FOITCO2020 Tema: Coronavirus y su afectaciÃ³n a la economÃ­a TurÃ­stica a nivel Internacional. https://t.co/Xmh8N52g1d
1198,NEUTRO,Los 3 grandes cambios que la crisis del coronavirus trae a la publicidad https://t.co/ywzZXDS24s https://t.co/C7UzPC1IOP
1199,NEUTRO,"Vicente del Bosque, Toni Nadal o Edurne Pasabán, speakers solidarios para ayudar al chef José Andrés https://t.co/Zd2y35tE4J a través de @telemadrid"
1200,NEUTRO,"¡Felipao listo para reanudar el ""calcio"" ðŸ‡®ðŸ‡¹! El delantero ecuatoriano del @OfficialSSLazio ya tiene fecha para volver al campo ðŸŸï¸. Mira los detalles ðŸ‘‡ https://t.co/gR1SIKn6Ep"
1201,NEUTRO,Corte Nacional de Justicia niega casos de coronavirus en la instituciÃ³n. MÃ¡s informaciÃ³n ðŸ‘‰ https://t.co/4xuOvswyyx https://t.co/UqPCM0h0tQ
1202,NEUTRO,"#OPINIÓN Los invitamos a leer esta columna del especialista en ProducciÃ³n, JosÃ© Sampietro, sobre la importancia de los respiradores en Ecuador ante la emergencia del coronavirus. â–¶ï¸ https://t.co/PHJ5eug13R"
1203,NEUTRO,"#MásLeí­das: Al momento, la nueva función de WhatsApp ha detectado más de 850 noticias falsas. https://t.co/KVBPZs9UXR"
1204,NEUTRO,"El #COVID19 alcanza los 5,59 millones de casos confirmados en el mundo-&gt;https://t.co/DfNW1vfCFy https://t.co/MJ4YzsEkui"
1205,NEUTRO,"El exministro de Economía chileno Carlos Ominami opina sobre cómo podría perdurar la crisis luego de la pandemia del coronavirus, y seÃ±ala que la humanidad debatirÃ¡ si se fortalece el Estado de bienestar o si se desarrollan nacionalismos autoritarios. https://t.co/2hUuIb17QE"
1206,NEUTRO,#Atención Casos de #Coronavirus en #Ecuador jueves  28 de mayo: 38 471 contagiados y 3313 personas fallecidas https://t.co/8i0tIM5LpO
1207,NEUTRO,Coronavirus: Martin Scorsese hizo un corto sobre su confinamiento y lo estrenarÃ¡ la BBC https://t.co/L1YT2pYFXA
1208,NEUTRO,El robot realiza su trabajo gracias a un brazo desechable impreso en 3D. Es el primero en el mundo. https://t.co/E1ZIdsD9JH
1209,NEUTRO,"El reciente martes, el alcalde mantense AgustÃ­n Intriago habÃ­a indicado que se analizarÃ­a un cambio de semÃ¡foro para el 3 junio, sin embargo este no se concretÃ³. La decisiÃ³n de seguir en rojo ante el coronavirus Covid-19 obedece a un pedido del MSP, explicÃ³ el funcionario."
1210,NEUTRO,Otra carrera de #F1 afectada por el coronavirus https://t.co/j1AQGFhxFf
1211,NEUTRO,"#EcuadorðŸ‡ªðŸ‡¨ Jugadores y cuerpo tÃ©cnico ademÃ¡s se hicieron las pruebas del coronavirus. En la jornada de este martes, se pudo conocer la vuelta de Emelec a las prÃ¡cticas en el complejo de Samanes. Los jugadores seâ€¦ https://t.co/PR5JEb4z6u"
1212,NEUTRO,"Si el coronavirus no nos mata, el gobierno lo hará"""", dijo el lÃ­der de un sindicato en la ciudad a la agencia de noticias Reuters.ðŸ‘ðŸ‘ https://t.co/0MNlnbhrwy"
1213,NEUTRO,Los genes podrÃ­an explicar por quÃ© el coronavirus no afecta a todos por igual https://t.co/GRJitEW72b
1214,NEUTRO,"A partir del lunes 1 de junio se reapertura el patio de comidas del mercado Central, Ãºnicamente para llevar o atenciÃ³n a domicilio. De este modo, se reactiva la actividad comercial en este espacio, que cerrÃ³ sus puertas por la emergencia sanitaria del coronavirus Covid-19. https://t.co/SeZ6vpBsSV"
1215,NEUTRO,#CoronavirusEnEcuador: El cantÃ³n #Yaguachi cambiarÃ¡ de semÃ¡foro rojo a amarillo desde el 1 de junio â–º https://t.co/nnVYO9SjLt https://t.co/vsY00QtIxC
1216,NEUTRO,"Desde hoy, #Durán cambió su semáforo de rojo a amarillo y con ello completa a los cantones que conforman al Gran #Guayaquil con ese color. Hubo tiempo hasta para el ocio en el cantÃ³n vecino, te contamos cuÃ¡l fue la reacciÃ³n ðŸ‘‡ https://t.co/P6XzOfVH4J "
1217,NEUTRO,Durán completa el semáforo amarillo en el gran Guayaquil https://t.co/CszA0KdyjR
1218,NEUTRO,"#WQEntretenimiento / El Club Sport Emelec se convirtiÃ³ en el primer plantel ecuatoriano en volver a los entrenamientos fÃ­sicos en cancha, luego de que en Guayaquil se cambiara de semÃ¡foro de rojo a amarillo, por la pandemia del coronavirus. ttps://t.co/1T6j9p4AhR https://t.co/QnWgID5s0F"
1219,NEUTRO,Quiero un modelo matemático que me explique cómo es que la #ceniza del #Sangay 🌋 que es mucho más grande y pesada que las partículas de #coronavirus vuelan cientos de kilómetros mientras que lo otro 😷 se cae al suelo a los 2 metros.
1220,NEUTRO,"En Quito, la tasa de casos confirmados del coronavirus es superior al 5,8 de principios de mayo, pero todavÃ­a estÃ¡ muy por debajo de las tasas observadas en los cantones mÃ¡s afectados de Guayas.  https://t.co/M9zcbqggh9"
1221,NEUTRO,@Mapaulinace Los coronavirus ðŸ˜· 
1222,NEUTRO,Hola! Te invito a que realices un 𝗧𝗲𝘀𝘁 𝗱𝗲 𝗦𝗶́𝗻𝘁𝗼𝗺𝗮𝘀 𝗖𝗼𝘃𝗶𝗱-𝟭𝟵. Evalua tu salud y recibe recomendaciones sobre el Coronavirus. 👉🏻  https://t.co/W1ITcVQZ6M
1223,NEUTRO,@MarioParrales7 @paomorejon @MaiadelC @AndresJ777 @MashiRafael @dorissoliz @compaiRENE @virgiliohernand @marcelaholguin SerÃ­a bueno q esta Sra. q esta indignada haga meter preso al Sr. Kalcker ya que el es quien esta difundiendo la cura del CORONAVIRUS!!  Porque no lo hace ya que allÃ¡ no es un paÃ­s tercermundista y de pronto lo consigue.
1224,NEUTRO,No sabía que en el kit de coronavirus les mandan a los pacientes un té. Los tecitos son amor 💕
1225,NEUTRO,La ONU hace una nueva advertencia sobre el #COVID19 -&gt;https://t.co/Y9856ZkdrR https://t.co/g0hOizEIyS
1226,NEUTRO,"El uso de la mascarilla no tiene por qué incidir negativamente a la hora de hacer ejercicio. 

Conozca las recomendaciones de los especialistas: 
► https://t.co/vMqQa6BLP6 https://t.co/eKLCRjjvIP"
1227,NEUTRO,#Covid19ec: Aumentan los contagiados de coronavirus en Ecuador y tambiÃ©n las altas hospitalarias. Los detalles.
1228,NEUTRO,Una acción de protección pretende obligar a las autoridades a la identificación inmediata de los cuerpos de quienes han fallecido por #coronavirus y hasta ahora no han podido ser identificados. » https://t.co/LtOkJPHbol #COVID19
1229,NEUTRO,Me late que acaban de destronar al muñequito del coronavirus como año viejo del 2020... Ahora será una reina de belleza. #JoselynMieles
1230,NEUTRO,#ATENCIÓN | Hay 38.471 casos de #coronavirus confirmados en #Ecuador. Â» https://t.co/3Eg7HwCvVE #covid_19 https://t.co/KItufDvr3k
1231,NEUTRO,Coronavirus: Emelec entrenÓ en Samanes y Nassib Neme explica la razÃ³n https://t.co/t3rdNcaTJn
1232,NEUTRO,#coronavirus #mascarilla #antifluido #lavable #reusable a $2 la unidad incluye logo de tu Empresa contacto : 0997898241 https://t.co/ETRHPJbdJZ
1233,NEUTRO,"Los equipos de Fórmula Uno estarán limitados a un mÃ¡ximo de 80 personas cada uno en las carreras sin espectadores cuando comience en julio la temporada, retrasada por la pandemia de coronavirus. https://t.co/reVGyz7XxC"
1234,NEUTRO,Hoy en @todoesmentiratv hablando de la comunicaciÃ³n de la crisis del coronavirus. @cuatro https://t.co/MfS5gH4M9N
1235,NEUTRO,Los puntos clave que marcan los cambios en la estrategia de marketing para sobrevivir al coronavirus https://t.co/VYHdYjeYwz
1236,NEUTRO,Emelec regresa a mos entrenamientos ante de tiempo #coronavirus #COVID19 #QuÃ©dateEnCasa @CSEmelec @LigaProEC #ParaisoDeportivo https://t.co/pmBFnEL5tN
1237,NEUTRO,"#ECUADOR 
Albergue para tratar el #coronavirus en el cantón #Ventanas #LosRios
Mira el video en YouTube aquí, suscribete: https://t.co/KhAjCU0vii"
1238,NEUTRO,"#Coronavirus: Las gotas de saliva viajan casi 5,5 metros en determinadas condiciones ambientales, determina estudio â–º https://t.co/WkEUxSf4uF https://t.co/NktD1qUrAH"
1239,NEUTRO,"Salvador Illa, sobre el 8M: ""PodrÃ­a enseÃ±ar informes de la consejerÃ­a de Madrid autorizando a hacer actividad normal pero no voy a tener el mal gusto de exhibirlos"" https://t.co/QXRkQJwMKg a travÃ©s de @eldiarioes"
1240,NEUTRO,#Coronavirus: La nueva disposición será incluida en el Protocolo AÉreo que el COE prevÃ© aprobar esta tarde. https://t.co/RpSBlTUtdB
1241,NEUTRO,El coronavirus amenaza los lanzamientos de nuevas versiones de celulares. Mas detalles â¬‡ï¸ https://t.co/t3ALh8UU0A
1242,NEUTRO,A las balas el pecho ðŸ’ªðŸ¼ðŸ’ªðŸ¼ðŸ’ªðŸ¼ El teletrabajo por el coronavirus estÃ¡ haciendo que marketeros y publicistas trabajen horas de mÃ¡s https://t.co/LmNCH2vSrk
1243,NEUTRO,"Según un reportaje en Mexico, la barba es un foco de infección para el coronavirus. Â¿Qué hacer? ¿Cómo saber?"
1244,NEUTRO,La Fórmula 1 tendrá algunos cambios como consecuencia del coronavirus https://t.co/GY3z3XdnWm
1245,NEUTRO,#atmcentroguayasâž¡ï¸ Ten en cuenta siempre cuando sales y regresas a casa de comprar alimentos en tiempo de coronavirus âž¡ï¸ https://t.co/T6nEF3GPXC
1246,NEUTRO,"El COE Nacional autorizó que Quito pase del color rojo al amarillo en el semÃ¡foro epidemiolÃ³gico implementado por la epidemia del coronavirus, a partir del miÃ©rcoles 3 de junio."
1247,NEUTRO,"MASCARILLAS  INDISPENSABLES(AgenciAne) Las mascarillas  de protecciÃ³n contra el coronavirus, segÃºn   un destacado investigador,  determinan   el camino por delante en la pandemia de covid-19 estÃ¡ siendo determinado por las mÃ¡scaras."
1248,NEUTRO,"#StarWars aplaza lanzamiento de La Alta RepÃºblica por #coronavirus Debido a la crisis sanitaria mundial provocada por la pandemia del coronavirus, la publicaciÃ³n de los libros de la primera fase se editarÃ¡ finalmente en enero de 2021. #LaBrujaEc https://t.co/f5itPF95dp"
1249,NEUTRO,El tenor @AndreaBocelli tuvo coronavirus y dona plasma para investigaciÃ³n! EntÃ©rate hoy a las 19h45 en #FarandulaGitana https://t.co/yaFGk3FqfT @RadioGitanaEC
1250,NEUTRO,El coronavirus cambia las reglas del juego para aficionados y profesionales https://t.co/nTseeX9sQ2
1251,NEUTRO,"#DEPORTES | La organización de #PremierLeague autorizó a los clubes para realizar las pruebas a jugadores y empleados. A pesar de los resultados, el jueves definirÃ¡n cuando regresan a las canchas: https://t.co/DKBwOafTxh"
1252,NEUTRO,"Cuando te miras al espejo despuÃ©s de sobrevivir el perÃ­odo especial, la coyuntura y el Coronavirus: https://t.co/e6EgAUBn5L"
1253,NEUTRO,"Esta cosa si nos defiende del coronavirus. No tengo dudas, tampoco certezas https://t.co/RvHLYajJhS"
1254,NEUTRO,"El índice de transmisión del coronavirus en niños y en adultos es similar, pero los más pequeños presentan casi siempre cuadros clínicos muy leves o son asintomáticos, según los primeros resultados del estudio “Kids Corona” de un hospital de Barcelona. https://t.co/BMtmtkcGFK"
1255,NEUTRO,"Los invitamos a que participen en el webinar ""Protocolos Eficaces para el retorno a la Actividad Laboral"" dictado por Boris Delgado Litardo M.S.c. Inscríbase al siguiente link https://t.co/9sLrqScKXa
.
.
#YoMeQuedoEnCasa
 #coronavirus #calidad #efqm #empresa #guayaquil #roadmak https://t.co/uJSGURg2aC"
1256,NEUTRO,Uno de cada tres rusos cree que el coronavirus es â€˜una invenciÃ³nâ€™ https://t.co/G50K0pjYQO https://t.co/mrM5Ivkqkd
1257,NEUTRO,"Guía completa para viajar al extranjero 🛫 en tiempos de coronavirus 👉https://t.co/2m1uIVAlF0 a través de 
@mochilerostv 

#turismo #COVIDー19 #COVID__19 https://t.co/GCXSYRGlwy"
1258,NEUTRO,#CoronavirusEnQuito: ¿Cuáles son las parroquias con mayor contagios? â–º https://t.co/CsIrvDkKfi https://t.co/fgqU8k26bA
1259,NEUTRO,La ministra de Gobierno Marí­a Paula Romo anunció nuevos parámetros del semáforo de movilidad que regirán desde el 1 de junio. ¿Cómo cambia el horario del toque de queda? https://t.co/8H3OM0E4FL
1260,NEUTRO,El amonio cuaternario debe ser usado solo sobre objetos y superficies https://t.co/pnTF7YU79f
1261,NEUTRO,"Un estudio de la Universidad de Harvard, difundido por la revista especializada The Lancet, concluyÃ³ lo que la comunidad cientÃ­fica temÃ­a: los pacientes que toman este fÃ¡rmaco tienen una â€œmayor tasa de mortalidadâ€. Â» https://t.co/YdYuvUEd6M #Covid_19 https://t.co/mvfTcvzglY"
1262,NEUTRO,Tenemos que hablar sobre el control de los datos en la aplicaciÃ³n del coronavirus https://t.co/3LTQr9CuK5
1263,NEUTRO,Ecuador reanudará los vuelos locales y algunos internacionales el 1 de junio. Vea lo que se informÃ³ sobre los paÃ­ses con un alto contagio de coronavirus: https://t.co/u8U3WOAjFB
1264,NEUTRO,"#Másleídas: La medida contra la hidroxicloroquina no se aplica a la cloroquina, también incluida en los ensayos clínicos de la OMS contra el coronavirus. https://t.co/lS0UojJ6pV"
1265,NEUTRO,"REVISTA MAYO | MANEJO DE ANSIEDAD EN POCA DE CORONAVIRUS No te pierdas el artí­culo de la Psicóloga Carol Obando, directora del Centro Internacional de PNL Coaching y PsicologÃ­a. DescÃ¡rgala GRATIS aquÃ­ â–¶ï¸ https://t.co/DTtSxCddC2 https://t.co/IQ9KVd5sN7"
1266,NEUTRO,"La Facultad de Ingeniería Quí­mica, invita a la segunda charla: ""Uso y abuso de desinfectantes en la era del coronavirus"" dictada por el Ing. Vicente Grijalva, el 1 de junio a las 17h00 ¡No te la pierdas! Para mayor informaciÃ³n: fiq.direccion.carrera@uce.edu.ec https://t.co/F3MdCG8zQT"
1267,NEUTRO,"Coronavirus en Venezuela: los informes que advierten que la pandemia es una ""bomba de tiempo"" en el paÃ­s sudamericano https://t.co/SMF2B022Ja"
1268,NEUTRO,"ðŸŽ™ï¸""Yo sostengo que el #coronavirus es fundamentalmente una enfermedad urbana porque se transmite de persona a persona y la ciudad es el espacio fundamental de la interacciÃ³n social. Hoy dÃ­a, por lo menos en AmÃ©rica Latina el 84% de la poblaciÃ³n vive en ciudades"": @fcarrionm â¬‡ï¸ https://t.co/8SnWHgE4fI"
1269,NEUTRO,¿Cuál es el impacto del coronavirus en las relaciones públicas? https://t.co/FoCHSNIjlM https://t.co/U8UCA9EzXE
1270,NEUTRO,Coronavirus: Babahoyo y Valencia deciden cambio de semÃ¡foro rojo a amarillo desde este 1 de junio https://t.co/liGxhjBvzx https://t.co/9LN8BD7jba
1271,NEUTRO,"No cabe interpretar el Art 169,6 del CT el cual es clarÃ­simo. El contrato de trabajo termina por caso fortuito o fuerza mayor que imposibiliten el trabajo, por circunstancias que no pudieron prever o que previsto, no lo pudieron evitar, como caso de la pandemia del coronavirus."
1272,NEUTRO,Coronavirus en Ecuador: Las reglas de la semaforizaciÃ³n se relajan https://t.co/zp7woJkQwp
1273,NEUTRO,"Coronavirus: Los tentÃ¡culos del COVID, mÃ¡s allÃ¡ del pulmÃ³n https://t.co/bqZ0ADrNI1"
1274,NEUTRO,Coronavirus: los 10 paÃ­ses que mÃ¡s han gastado en enfrentar la pandemia (y cÃ³mo se ubican los de AmÃ©rica Latina) https://t.co/ga4ctjcDfj
1275,NEUTRO,SituaciÃ³n del #Covid_19 a nivel mundial. Los casos se acercan a los seis millones. #Coronavirus #QuÃ©dateEnCasa https://t.co/Lp1bhnKit1
1276,NEUTRO,"Recuerde que hoy en #Cuenca pueden circular los vehÃ­culos particulares cuyo Ãºltimo dÃ­gito de placa termina en 6, 7, 8 o 0. Evite sanciones. #Noticias #Ecuador #Coronavirus https://t.co/ETettDQJY3"
1277,NEUTRO,Ya estÃ¡n disponibles nuestros protectores faciales de alta calidad cÃ³modos los puedes usar con tus lentes sin problema llÃ¡manos al 098 342 8093 / 2265200 #coronavirus #quÃ©dateencasa #protectorfacial #publicidad #Quito https://t.co/NaEzS7Xos2
1278,NEUTRO,"Sin pÃºblico, recogepelotas ni jueces de lÃ­nea: asÃ­ volviÃ³ a competir Dominic Thiem tras el parate por coronavirus - Infobae https://t.co/dfETXZxJGq @GisellaOrd"
1279,NEUTRO,"Mortalidad del #Coronavirus (% Sobre el total y sobre casos resueltos (Ãšltimos 5 dÃ­as) MTCR 24/05 341.513  6,40%  13,84% 25/05 345.675  6,36%  13,67% 26/05 346.632  6,28%  13,34% 27/05 350.958  6.25%  13,20% 28/05 356.131  6,22%  13,07%"
1280,NEUTRO,"Total casos de #Coronavirus  (Ãºltimos 10 dÃ­as) Mayo 19  4.823.479 Mayo 20  4.918.938 Mayo 21  5.019.676 Mayo 22  5.159.674 Mayo 23  5.240.905 Mayo 24  5.334.675 Mayo 25  5,428,605 Mayo 26  5.515.109 Mayo 27  5.614.458 Mayo 28  5.716.570"
1281,NEUTRO,En Ecuador se reparte hidroxicloroquina a pesar de evidencia cientÃ­fica https://t.co/pwQ5bHAWC9 vÃ­a @primicias
1282,NEUTRO,"CÃ³mo fueron controladas las epidemias de SARS y MERS, otros coronavirus para los que no hay vacuna â€“ BBC News Mundo https://t.co/ja4rIXkSG9"
1283,NEUTRO,"Presentamos nuestro especial ""Migrantes en peligro"" - Previsiones noticiosas de hoy â–º https://t.co/shzmjyPwSR https://t.co/KtOv2oQF7Y"
1284,NEUTRO,"Estas son las nuevas medidas de semaforizaciÃ³n #Ecuador anunciadas ayer por @mariapaularomo, ministra de Gobierno. Se aplicarÃ¡n a partir del 01 de junio del 2020. Entre las disposiciones estÃ¡ la reactivaciÃ³n de vuelos nacionales e internacionales. #Noticias #Cuenca #Coronavirus https://t.co/FCsbUrlJBh"
1285,NEUTRO,Solo uno de cada cuatro españoles aprueba la gestión de Sánchez en la crisis del coronavirus https://t.co/eLLN6Cdz2r a través de @ABCespana
