401,NEGATIVO,@FranklinOrmaza1 Parecerí­a que Camus esta viviendo hoy la pandemia del coronavirus. La trama y el guion de su libro se repite.;;;;;
"402,NEGATIVO,""Con estos números, el paí­s suramericano se posiciona quinto entre las naciones con mayor letalidad relacionada al coronavirus, superando a España, que suma 27.121 decesos, según la Universidad John Hopkins.""";;;;;
403,NEGATIVO,El nuevo coronavirus deja a 814.000 personas sin ingresos formales https://t.co/yG7vLmPXsn;;;;;
404,NEGATIVO,A esos comesolitos del #VicenteRocafuerte que tienen guardados comestibles no perecibles supuestamente para entregar a gente humilde Que carajos esperan para ir a repartir desgraciados!!! #QuedateEnCasa #AEcuadorLoSacamosTodos #Guayaquil #coronavirus @FiscaliaEcuador @ecuavisa https://t.co/kwBgneTaIQ;;;;;
"405,NEGATIVO,""Lenín Moreno sigue a la baja. Según la última encuesta de la empresa Estrategia Consultores, solo el 2% de la población cree que el primer mandatario ha manejado muy bien la crisis sanitaria ocasionada por el coronavirus. El 22.7% cree que bien, el 35.4% mal y el 39.9% muy mal. https://t.co/X1heNifcXq""";;;;;
406,NEGATIVO,#ATENCIÓN Mapa de casos detectados por provincia coronavirus en Ecuador. https://t.co/wkygL3odlN;;;;;
407,NEGATIVO,#URGENTE 1066 casos confirmados de coronavirus en El Oro. 181 fallecidos por COVID-19 en la provincia. https://t.co/Hp6c0OkFSb;;;;;
408,NEGATIVO,#LatamChequea #PILAS! El SARS-COV-2 es el nombre del virus causante de la enfermedad COVID-19. Los coronavirus son una extensa familia que pueden causar patologí­as en animales y seres humanos. #NoComasCuento y revisa: https://t.co/a7TOIqpAZV https://t.co/7O1pLEbyTW;;;;;
409,NEGATIVO,Que no sao corren peligro del coronavirus sino de que los lastimen por favor @UNICEFenEspanol @SaveChildrenEs reclamar que @MinGobiernoEc no le importa la salud tanto física como mental de los niños #Ecuatorianos juntos contra la injusticia y buscando un mundo mejor;;;;;
"410,NEGATIVO,""La pandemia también es ese morador irresponsable, que no sálo deja sus porquerías por dónde pasa. Sino que con su actitud daña a toda una comunidad. #coronavirus #Guayaquil #ASESINOS #irresponsabilidad #QuedateEnCasa https://t.co/yOpB4FtIsz""";;;;;
411,NEGATIVO,El sector sur aglomera la mayor cantidad de casos de levantamientos en #Quito. Hay 41 cadáveres encontrados en ví­as y domicilios. https://t.co/AVLaORHugm;;;;;
412,NEGATIVO,Atención! La provincia de #ElOro registra 1.066 casos confirmados de Coronavirus en el reporte de este viernes que entrega el Ministerio de Salud Pública; a nivel nacional los casos ascienden a 38.571 y 3.334 fallecidos. https://t.co/apNrAHbu9e;;;;
"413,NEGATIVO,""⭐️ Calamidades, pestes y coronavirus: todo se repite... https://t.co/lTozuuq5sF""";;;;;
414,NEGATIVO,#FutbolEC En @CSEmelec se contabilizan cinco casos de #coronavirus ; https://t.co/xi8h9u3Fsi https://t.co/Y9QQrbOisi;;;;
"415,NEGATIVO,""Por ultimo, el coronavirus anda por las eses fecales. Se detecta contagios a través de excremento. Ahora si, ya no tiene donde esconderse el que sabemos...@Vivi_GuevaraV""";;;;;
416,NEGATIVO,Mucho le metimos al coronavirus.;;;;;
417,NEGATIVO,Pero se robaron la plata  hasta en comprar bolsas para muertos. Cual es la persona de este régimen que sea sano e inteligente para organizar y luchar con hechos contra el coronavirus. 3 años dedicados a desfalcar y luchar contra el fantasma Rafael.@EcuaPoll https://t.co/Dfjx7lXtY6;;;;;
418,NEGATIVO,Una revisión del portal de Compras Públicas evidencia que las entidades del sector público han pagado entre USD 18 y USD 85 por las pruebas PCR para la detección del #coronavirus.» https://t.co/T6mJc6BE3L  #Covid_19;;;;;
419,NEGATIVO,Creo que me acaba de dar Coronavirus Psicologico por 2da vez en esta cuarentena Esta vez la causa es haber almorzado ayer en el patio de comidas de un centro comercial (no tuve mas opción).;;;;;
420,NEGATIVO,Otro #Viernes encerrados Alegr­as para los asociales y tortura para los extrovertidos #coronavirus https://t.co/gs9zVov9TH;;;;;
421,NEGATIVO,Los alcaldes de la provincia del Guayas que le brindan total respaldo a Carlos Luis Morales son iguales de pillos. Todos roban y se aprovechan del coronavirus para el lleve y trae con sobreprecios! https://t.co/9JxWG6uL24;;;;;
"422,NEGATIVO,""Hay una norma que va más alla del lavado de manos, máscara y distancia, y que en nuestro paí­s muy poco se la cumple: el respeto a los demás. Ojo a lo que dice un médico intensivista del hospital del IESS de Cuenca y que encara todos los dí­as al coronavirus en las UCIs: https://t.co/HmAx598ZFf""";;;;;
423,NEGATIVO,Ojala¡ la inmunidad contra el coronavirus sea como la Inmunidad Parlamentaria: puedes hacer lo que te de la gana y nunca te pasa nada.;;;;;
424,NEGATIVO,El gobierno Morenista es peor que el Coronavirus....y tenemos que aprender a vivir con el. No nos queda otra.Ya falta poco;;;;;
425,NEGATIVO,@ElianaCabrera9 Pero si volviá la fanática religiosa que decí­a q con inhalar agua caliente te curabas del coronavirus;;;;;
"426,NEGATIVO,""La pandemia de #coronavirus ha cambiado los riesgos y beneficios en el tratamiento del cáncer, de acuerdo a un estudio científico. https://t.co/4arXe5TN7t""";;;;;
"427,NEGATIVO,""Labores de contingencia de la Policí­a Nacional en el espacio público, provoca que 36 de ellos se contagien de coronavirus en #Cuenca. #NoticiasUnsion https://t.co/0v913sLuwW""";;;;;
"428,NEGATIVO,""Celebramos un año más el Shavuot. Este año la festividad judí­a coincidia con apertura de hoteles y atractivos turi­sticos, lo cual provoca que decenas de miles de israeles los visiten tras meses de encierro por el coronavirus. Lea la noticia completa en: https://t.co/MkabvpBPUf https://t.co/qPRq9cImzi""";;;;;
429,NEGATIVO,El cantante de pera dijo que sufrieron algunos síntomas como fiebre y tos con la enfermedad Los detalles https://t.co/UXGt90IC0c #RevistaMariela #MarielaTV #AndreaBocelli  #Coronavirus #Familia https://t.co/pWbMrmgRfz;;;;;
"430,NEGATIVO,""@EstebanPazR @AreaDeportivaFM @LDU_Oficial Vale tu aclaración @EstebanPazR eso fue para un futuro no muy lejano. Pero con esta para del fútbol, el coronavirus de por medio";" me dieron más ganas de seguir jugando y si es en @LDU_Oficial mejor todavia seuir en casa»..! Abrazo grande.""";;;;
"431,NEGATIVO,#ATENCIÓN | Xavier Solorzano, viceministro de Salud, explica la comparativa de casos confirmados de #coronavirus en #Quito y #Guayaquil: ""En el caso de Guayaquil, la curva es más pronunciada, Quito no ha alcanzado esas cifras"""". https://t.co/UU69BEoRaA""";;;;;
432,NEGATIVO,Covid-19 en Ecuador: 38 571 casos confirmados y 5 463 muertes en el contexto de la pandemia https://t.co/B1v8I6DzrE;;;;;
"433,NEGATIVO,""El comercio informal, que sustenta a gran parte de la migración venezolana en el vecino país, se ha visto afectado por la pandemia del nuevo #Coronavirus: https://t.co/6zwqyMOw7g https://t.co/ZvvbnyM6px""";;;;;
"434,NEGATIVO,""En Santo Domingo de los Tsachilas, el 80 % de casos detectados de Covid-19 han sido asintomáticos o han presentado cuadros clínicos leves. #HablaEc #HablaEcuador #DiarioDigital #HablaEcuadorEntretenimiento #Salud #SantoDomingo #Ecuador #Coronavirus #Epidemia https://t.co/eipAHajezw""";;;;;
"435,NEGATIVO,""Qué poco ecuatoriano de mi parte, darme infección intestinal y no coronavirus""";;;;;
"436,NEGATIVO,""Un error que cometen los pacientes que superaron el #COVID_19 #coronavirus es repetirse la tomografi­a muy rápidamente. Esto les causa angustia, al ver que el estado de sus pulmones no ha mejorado https://t.co/sz6oUkSbmP""";;;;;
437,NEGATIVO,Iván Acosta ya puede contagiarse de coronavirus tranquilamente. Ya sus servicios al régimen son irrelevante!;;;;;
438,NEGATIVO, COMUNICADO hace unas semanas la federación extrema de fútbol sala nos comunico en una reunión  que se daba por finalizada la temporada regular debido a la pandemia del Coronavirus (Covid-19) en nuestraâ€¦ https://t.co/NuRDT4mIqn;;;;;
439,NEGATIVO, #Nacionales | Familiares de médicos y enfermeras que han fallecido contagiados de Covid-19 en hospitales exigen al Estado ser indemnizados por daños y perjuicios. Los detalles https://t.co/L8ip7mcZ3S;;;;;
"440,NEGATIVO,""@Monyka03 @mariapaularomo Qué tienen en comían la peste del coronavirus con el virus endémico de Correa";" el primero causa muertes y una economí­a destruida, Correa lÃ­der de la corrupción se alza  con el santo, las limosnas y los borregos cómplices aplaudiendo. Todo esto comprobado.""";;;;
"441,NEGATIVO,""(1/2) #LaVerdad | -El 20/01/2020, un grupo de expertos de alto nivel de la Comisión Nacional de Salud de #China informa a los medios de comunicación que el nuevo coronavirus podrÃ­a transmitirse de persona a persona""";;;;;
"442,NEGATIVO,""Me paso algo singular tenia casi 2 meses que no salía de mi casa a recibir sol, hoy sali y regresa un camarÃ³n en menos de 30 mnts­ #coronavirus #cosasquepasan""";;;;;
443,NEGATIVO, #ÚltimaHora | Se registran 38571 casos confirmados de #coronavirus en #Ecuador. https://t.co/mHUnJzjwcl;;;;;
"444,NEGATIVO,""#Pallatanga continua en rojo. El COE Cantonal resolvia en la ultima reunion, mantener el semaforo en rojo. El canton subtropical actualmente tiene 5 casos de #Coronavirus. #LaPrensaInforma #MeQuedoEnCasaConLaPrensa https://t.co/OopvEzvl18""";;;;;
"445,NEGATIVO,""SamborondÃ³n, que paso de semaforo rojo a amarillo el 18 de mayo, es el segundo canton de mayor prevalencia en el país: hay 67 casos de coronavirus por cada 10 mil habitantes. https://t.co/M9zcbqggh9""";;;;;
"446,NEGATIVO, #ATENCIÓN | El número de fallecidos por coronavirus ascendio a 3.334 en Ecuador, donde la cifra de contagios confirmados totaliza 38.571, es decir 100 casos en las ultimas 24 horas. 2.129 fallecidos probables por COVID-19. En Tungurahua hay 68 muertos y 454 contagios. https://t.co/NYdpBmE7J7""";;;;;
447,NEGATIVO,El sector público compro pruebas de coronavirus hasta por 85 dolares https://t.co/1MG23Z3d3K;;;;;
"448,NEGATIVO,""La directora gerente del Fondo Monetario Internacional (FMI), Kristalina Georgieva, advirtio en las Naciones Unidas (ONU), sobre una ola de bancarrotas en bancos débiles por el coronavirus. ¿Recuerdan al banco débil, Banco del Progreso? ¡ACTUEMOS YA! https://t.co/Py2Z7UYsQA""";;;;;
"449,NEGATIVO,""#CovidAlDí­a | CIFRAS DIARIAS DEL CORONAVIRUS EN ECUADOR (29/05/2020) *Datos entregados por @Riesgos_Ec * Estas son las cifras que ha arrojado el #Covid19Ec. Actualizadas del Viernes 29 de Mayo del 2020, en el paí­s. #NosCuidamosTodos #JuntosNosCuidamos #Covid19Ecuador https://t.co/rzxhZEgABZ""""""";;;;;
450,NEGATIVO,944 casos positivos de COVID-19 registra la provincia Tsáchilas 862 contagiados en el canton Santo Domingo 82 contagiados en La Concordia Hasta el momento existen 73 fallecidos por coronavirus y 19 decesos probables de la pandemia. Fuente: COE provincial de Santo Domingo https://t.co/2NxZrojhBJ;;;;;
451,NEGATIVO,#DerechosHumanos de los #GLBT bueno no extraña pues la @AsambleaEcuador esta llena de diputados #Homofobicos #Guayaquil aparte de sufrir la crisis humanitaria por el coronavirus también sufre #homofobia y #Discriminación por favor @WRadioec @WRadioColombia @bbcmundo;;;;;
452,NEGATIVO,Debido al desempleo se han abierto muchos negocios de venta de comida a domicilio que se manejan por redes sociales. https://t.co/hG9yQBI9c4;;;;;
"453,NEGATIVO,""Te odio coronavirus, nos quitaste El corpus La semana santa Las fiestas de Cuenca Y un montan de cumpleaños de panas """"""";;;;;
454,NEGATIVO,Lo peor del coronavirus es pedirle a alguien que sea tu novia antes de la pandemia y ahora te dija nose es que te siento distante que te pasa no puedo salir pues;;;;;
"455,NEGATIVO,""LaLiga Santander 2019-20, suspendida desde marzo por la pandemia del coronavirus, se reanudarÃ¡ el proximo 11 de junio con el derbi Sevilla-Betis por la jornada 28, según ha acordado este viernes el Consejo Superior https://t.co/L46nz5XB5c""";;;;;
"456,NEGATIVO,""#Noticias #Pasaje La crisis sanitaria por el coronavirus causa estragos en la economía de la clase del volante pasajero y del paí­s";" por lo que, los dirigentes del Sindicato de Choferes Profesionales de Pasaje. Leer mas https://t.co/xROU3VwPAm https://t.co/CexvgpjGoR""";;;;
"457,NEGATIVO,""El estratega y su esposa pasaron momentos complicados | """"No tenía fuerzas, apenas podía caminar"""", señala el DT del Leicester tras superar el coronavirus https://t.co/NS36weSjWQ""";;;;;
458,NEGATIVO,#Covid_19 #coronavirus #EmergenzaCOVID19 #DerechosHumanos NO LES IMPORTA“  #ecuadorenemergencia ni los #muerto . Los #sobreprecio #MascarillasCOVID19 #funda. https://t.co/TpC10VOdeM;;;;;
459,NEGATIVO,#Medios | Expertos dicen que los planteles publicos no están en capacidad para recibir mas alumnos. @Expresoec #PaquetazoDeMorenoYOtto #ElPeorGobiernoDeLaHistoria https://t.co/mQdv73jpwy;;;;;
"460,NEGATIVO,""No es cierto que el uso de mascarillas cause hipoxia (falta de oxí­geno), como se asegura en noticia falsa | Salud | Noticias | El Universo https://t.co/4KbDjbtcWs""";;;;;
"461,NEGATIVO,""Los comentarios del mandatario se producen la misma semana en que las muertes por coronavirus en EE.UU. superaron las 100.000, la mayor cifra de fallecidos en el mundo.""";;;;;
"462,NEGATIVO,""El alcalde Wilson Cañizares Villamar manifesta a EXPRESO que el 60% de la población ya estuvo en contacto con el virus, pero al momento ya están sanos. https://t.co/RpPBfA48Uq""";;;;;
"463,NEGATIVO,""La situación actual del país por el coronavirus me tiene tan estresado, tanto desempleo, tanta crisis económica, tantas personas siendo corridas de sus arriendos, tantas empresas quebrando... 😭""";;;;;
464,NEGATIVO,#COVID__19  #ECUADOR  Ascienden a 38.571 los contagiados y 5.463 fallecidos (entre confirmados y probables). En las ultimas 24 horas se registraron 100 nuevos casos de #coronavirus #SucreEnLaNoticia https://t.co/wAVpqadkxS;;;;;
"465,NEGATIVO,""Que es la """"""""generacion confinada"""""""" que sufrira los efectos economicos del coronavirus por al menos una decada https://t.co/RirZ2bMu80 #Pandemials""";;;;;
466,NEGATIVO,https://t.co/OUozTNHvNg Y aqui­ seguimos blanqueando a esta caterva de sinverguenzas y fascistas de mierda;;;;;
"467,NEGATIVO,""Casos de coronavirus en #Ecuador Hoy viernes 29 de mayo: 38571 confirmados, 3334 fallecidos https://t.co/0eWyE8L3yr""";;;;;
"468,NEGATIVO,""Ya hiciste una canción que hable del coronavirus del racismo etc etc y aún así no suenas, algo anda mal 😂""";;;;;
"469,NEGATIVO,""SOLO PERIODISMO: Coronavirus en Ecuador: las multitudinarias protestas por las drasticas medidas economicas y recortes de Leni­n Moreno https://t.co/YZox1Ka74R""""""";;;;;
470,NEGATIVO,Todos los di­as cambian la circulacion de vehiculos ya ponganse deacuerdo parecen niños pequeños #coronavirus #QuedateEnCasa #29May;;;;;
"471,NEGATIVO,""Se viene la segunda ola de coronavirus. 472	NEGATIVO	#FanaticoEC | Los equipos de Formula Uno estaran limitados a un maximo de 80 personas cada uno en las carreras sin espectadores cuando comience en julio la temporada, retrasada por la pandemia de coronavirus  https://t.co/8o3Av3vrdW https://t.co/VsLMjfLRXi""";;;;;
"472,NEGATIVO,""Banco Mundial prevé contracción económica en Ecuador ";;;;;
;;;;;
Las previsiones realizadas por el organismo internacional apuntan a una caída en los ingresos brutos del país y señalan que la contracción económica afectará a distintos sectores productivos. ;;;;;
;;;;;
"Link:https://t.co/Ew8oyt0306 https://t.co/YFNlKsbwG0""";;;;;
473,NEGATIVO,¿QuiÃ©nes son los supercontagiadores del coronavirus COVID-19? https://t.co/qm1PFmy66t;;;;;
474,NEGATIVO,En Emelec detectan casos de coronavirus. Mas informacion  https://t.co/8ZI1AQSmVu https://t.co/VR9b866pT7;;;;;
"475,NEGATIVO,""Ecuador es el paÃ­s #1 con mas sobremortalidad en esta pandemia Analasis del @nytimes tambien confirma 84% de mortalidad en exceso en marzo-abril, mucho mas que Italia, España, EEUU, UK, y todos los otros paises. https://t.co/CF1k7llbQI #EcuadorEnCrisis #CoronavirusEnEcuador https://t.co/63f7MBx3AT""";;;;;
"476,NEGATIVO,""#URGENTE #MANTA Barco atunero  de la empresa Conservas Isabel, se encuentra atrapado en la isla de la Polinesia Francesa, con todos sus 30 tripulantes estan contagiados de Coronavirus. Uno de ellos  fue entubado debido a que su salud se complica. https://t.co/jehd6M7PqO""";;;;;
"477,NEGATIVO,""@eluniversocom Malditos chinos, por lo menos ya van a dejar de criar perros para comerselos, son unos miserables esos chinos mugrosos, por ellos estamos asi jodidos por ese coronavirus""";;;;;
