,0
758,"RT @Expresoec: La medida contra la hidroxicloroquina no se aplica a la cloroquina, también incluida en los ensayos clínicos de la OMS contr…"
759,"RT @EcuadorDirecto: #SALUD | La OMS afirma que una segunda ola de contagios por coronavirus “se descarta cada vez más”

Más detalles en el…"
760,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
761,La crisis del coronavirus provocará 31 millones de casos de violencia de género.  Vía @BIEspana https://t.co/w9LY85LY0S
762,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
763,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
764,RT @teleamazonasec: ¿Se acerca una segunda ola de COVID-19? Esta es la respuesta de la Organización Mundial de la Salud-&gt;  https://t.co/5yt…
765,"RT @Martinminguchi: Aquí el video completo, no la versión cortada y humorística, donde Jaime Vargas habla de la conexión entre la educación…"
766,"#SALUD | La OMS afirma que una segunda ola de contagios por coronavirus “se descarta cada vez más”

Más detalles en el siguiente link 
https://t.co/pKqX4zTl61 https://t.co/OdE5pZfekf"
767,Cada dos semanas creo que tengo coronavirus
768,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
769,RT @Guillogl: Coronavirus en Ecuador: El arroz levanta un récord de consumo https://t.co/LeSKMgeGgt
770,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
771,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
772,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
773,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
774,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
775,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
776,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
777,"RT @Expresoec: #Coronavirus: Algunas comunas de este cantón permanecen en rojo. Olón, Curia y Montañita son algunas de ellas.
https://t.co/…"
778,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
779,"RT @manabi_noticias: #ALARMANTE | #ECUADOR
#Quito pasa a #Guayaquil en cifra de contagios de #coronavirus diarios.

https://t.co/jL6btkci78"
780,"RT @pamozaec: Esta manifestación puede ser más destructiva que la de octubre, nadie se cuida de el coronavirus."
781,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
782,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
783,"RT @robinrobles: Protestas, coronavirus y el regreso a la Casa Blanca: Los hechos que marcaron el tercer año de Gobierno de Lenín Moreno en…"
784,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
785,"RT @teleamazonasec: #LoMásVisto El coronavirus está “adaptado de manera única para infectar a los humanos”, según experto-&gt; https://t.co/cW…"
786,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
787,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
788,"¿Será que viendo esto les queda claro que la crisis económica no es sólo en Ecuador? 

Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia | Economía | Noticias | El Universo https://t.co/P3au3S2h71"
789,"RT @Expresoec: #COVID2019ec: En marzo se contagiaron 51 menores. La cifra crece en mayo, pero en relación con el universo de los enfermos,…"
790,"RT @LaReinaDeNarnia: Lenin Moreno, gobierna al país de manera virtual ya que al ser una persona con discapacidad pertenece al grupo vulnera…"
791,"RT @DiarioExtraEc: Este lunes 25 de mayo, Santa Elena entrará en una nueva etapa de la emergencia del #coronavirus, luego de anunciar el ca…"
792,"RT @DiarioExtraEc: #Coronavirus: La Bahía, en #Guayaquil, es uno de los sitios más visitados desde que el semáforo sanitario pasó a amarill…"
793,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
794,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
795,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
796,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
797,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
798,"SOLO PERIODISMO: 
Los periodistas mexicanos, víctimas ocultas del nuevo coronavirus
https://t.co/i0nasRPFPz"
799,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
800,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
801,"""Puse una foto por cada historia del coronavirus con final feliz que vi en las noticias"" https://t.co/PGS3WZKiIy"
802,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
803,"RT @pamozaec: Esta manifestación puede ser más destructiva que la de octubre, nadie se cuida de el coronavirus."
804,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
805,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
806,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
807,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
808,"RT @jorgeharbviteri: Coronavirus y tu Pu... madre, no vas a poder con Guayaquil... muy buen trabajo médicos y enfermeros del @OMNIHospital…"
809,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
810,"El GAD Municipalidad de Ambato, con el alcalde Dr. Javier Altamirano Sánchez, precautela la salud y la vida de los ciudadanos, mediante la entrega de cloro para la fumigación en los distintos barrios, ciudadelas y parroquias del cantón Ambato, en prevención del coronavirus. https://t.co/4S7BcajUBc"
811,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
812,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
813,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
814,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19. 
Más que a la competencia global, apunta a crear una plataforma para p…"
815,"RT @Martinminguchi: Aquí el video completo, no la versión cortada y humorística, donde Jaime Vargas habla de la conexión entre la educación…"
816,"RT @jorgeharbviteri: Coronavirus y tu Pu... madre, no vas a poder con Guayaquil... muy buen trabajo médicos y enfermeros del @OMNIHospital…"
817,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
818,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
819,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
820,"Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co/L2SjbMOvou #coronavirusenEcuador https://t.co/neP5OR1oiv"
821,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
822,"RT @jorgeharbviteri: Coronavirus y tu Pu... madre, no vas a poder con Guayaquil... muy buen trabajo médicos y enfermeros del @OMNIHospital…"
823,RT @eldiarioec: 🔴 #URGENTE #Salud ▪︎ La #OMS detiene los ensayos con hidroxicloroquina al detectar mayor mortalidad en pacientes con #coron…
824,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
825,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
826,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
827,"La @opsoms detiene los ensayos con hidroxicloroquina al detectar mayor mortalidad
https://t.co/5ICvhboyln"
828,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
829,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
830,"RT @TelediarioEC: Estos son los casos globales de contagiados, muertos y recuperados por #Covid_19 hasta el lunes 25 de mayo de 2020. 

Fue…"
831,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
832,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
833,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
834,"RT @Expresoec: #Coronavirus: Algunas comunas de este cantón permanecen en rojo. Olón, Curia y Montañita son algunas de ellas.
https://t.co/…"
835,"RT @eluniversocom: Distribución de los casos de #coronavirusenEcuador, según información oficial difundida este lunes 25 de mayo de 2020. ►…"
836,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
837,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
838,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
839,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
840,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
841,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
842,"RT @UISEK: Alejandra Mora, Secretaria Ejecutiva de @CIMOEA, nos hablará sobre las medidas para amortiguar los impactos del #covid19 en las…"
843,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19. 
Más que a la competencia global, apunta a crear una plataforma para p…"
844,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
845,"RT @wilfridolaz: ¿Saben quién mantiene al coronavirus?

Lenín Moreno.

#25Mayo #LeninChao"
846,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
847,"RT @wilfridolaz: ¿Saben quién mantiene al coronavirus?

Lenín Moreno.

#25Mayo #LeninChao"
848,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
849,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
850,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
851,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
852,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
853,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
854,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19. 
Más que a la competencia global, apunta a crear una plataforma para p…"
855,"RT @ASotomayorEcu: #24DeMayo. El país conmemora un año más de “La Batalla del Pichincha”, acontecimiento que hoy sirve como fuente de inspi…"
856,"RT @AndresPanchi1: 📍Represión por parte de la Policía Nacional.
Plaza de Santo Domingo
.
#25Mayo 
#cuarentena 
#salimosmasfuertes 
#Covid19…"
857,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
858,Nos dieron Batman y los vampiros (?) no por el coronavirus vamos a olvidarnos de todo lo bueno que nos han dado. https://t.co/sAXPDBqm15
859,"SOLO PERIODISMO: El regreso de La peste 
‘La peste’: Albert Camus en los tiempos del coronavirus
https://t.co/rdjsbn7RQL"
860,¿Estáis planeando algún viaje para la vuelta a la normalidad? Nosotros a vueltas con algún destino que tenemos pendiente pero... ¿cómo créeis que será el turismo que viene? https://t.co/2l6ACtrNy9 https://t.co/cU2zSWUOOE
861,"RT @Martinminguchi: Aquí el video completo, no la versión cortada y humorística, donde Jaime Vargas habla de la conexión entre la educación…"
862,"#ALARMANTE | #ECUADOR
#Quito pasa a #Guayaquil en cifra de contagios de #coronavirus diarios.

https://t.co/jL6btkci78"
863,RT @MARCOAFLOREST: 100 países incluso Ecuador reciben créditos de urgencia por coronavirus desde Banco Mundial - Pero el ministro Martínez…
864,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
865,En pausa con las #obrasciviles pero siempre activo investigando. 📊🖥📚👷🏽‍♂️| #coronavirus #CuarentenaInteligente #EcuadorEnCrisis https://t.co/FignkK8eVn
866,"RT @Felipe_BorjaP: A diferencia de la Hidroxicloroquina que sigue fallando las pruebas, el CBD del cannabis se muestra efectivo contra el e…"
867,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
868,"RT @carlospanchi2: SISTEMA DE LAVAMANOS ANTI COVID-19🚰🚫🦠

Para prevenir el coronavirus es importante lavar tus manos frecuentemente
AUTOMAT…"
869,"RT @ASotomayorEcu: Hemos avanzado mucho.
Hemos alcanzado un sinnúmero de objetivos.
Sabemos que queda mucho por hacer, pero ahora es tiempo…"
870,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
871,RT @Expresoec: El bus se dirigía de la cabecera cantonal de Daule hacia La Aurora. No cumplió la medida establecida para evitar la propagac…
872,"RT @kVallejoL: La CUT protestando por “violación a derechos”... en plena pandemia, violando derechos del libre tránsito y jugando con la sa…"
873,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
874,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
875,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
876,"RT @LaReinaDeNarnia: Lenin Moreno, gobierna al país de manera virtual ya que al ser una persona con discapacidad pertenece al grupo vulnera…"
877,"RT @alinroberto: Mordaza por el #coronavirus y por la eterna realidad.

Foto de la @latercera con afectación a terceros (los principales).…"
878,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
879,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
880,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
881,"Cómo mutan los virus y cómo podría evolucionar el coronavirus | BBC Mundo
https://t.co/IE4qKSQibS"
882,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
883,"RT @revistavistazo: La OMS ve cada vez más improbable una segunda ola importante del #coronavirus. Asimismo, la directiva de la organizació…"
884,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
885,#Internacional | Primer caso de #coronavirus en el Gobierno de #Chile tras contagio de un ministro &gt;&gt;&gt; https://t.co/qFw4fvi5S3 https://t.co/p0oUbO9bBm
886,En el Ecuador bien se puede morir asfixiado por el Coronavirus o asfixiado por las bombas lacrimógenas de policías y militares a disposición de este gobierno criminal @Lenin @mariapaularomo
887,Tailandia entra en la carrera por vacunas contra el coronavirus - https://t.co/o0s8IqASy5 https://t.co/tBiaBG5Gxf
888,RT @PaolaVintimilla: Quito supera a Guayaquil en contagios diarios.  https://t.co/EZabztMWSg
889,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
890,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
891,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
892,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
893,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
894,"RT @Primicias: Alfredo Palacio, expresidente de la República, acusa al Gobierno de Rafael Correa de haber destrozado el sistema de salud pú…"
895,"Volvió octubre con más fuerza. 
Sin importar el coronavirus, comenzaron las movilizaciones en Quito y varias ciudades en contra de las medidas económicas de #ElPeorGobiernoDeLaHistoria.
#EcuadorEnResistencia https://t.co/QIDByZC45Q"
896,"RT @espol: Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL, en el cual se desarrolla un protot…"
897,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
898,RT @IvanMaestre: Aquí algo que escribí sobre cómo ha sido enfrentar la pandemia por Coronavirus en #Ecuador. Una colaboración para el ⁦diar…
899,#Internacional | Primer caso de #coronavirus en el Gobierno de #Chile tras contagio de un ministro &gt;&gt;&gt; https://t.co/kICx8WNDnh https://t.co/TcgMnpz4t0
900,"RT @Expresoec: Las cifras actualizadas del avance del coronavirus en Ecuador registran hoy, lunes 25 de mayo, 37.355 casos confirmados en e…"
901,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
902,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
903,RT @CTwitteado: Ojo con el #coronavirus .
904,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
905,RT @eluniversocom: (Ampliación)  Casos de #coronavirusenEcuador según datos difundidos este lunes 25 de mayo de 2020 por las autoridades de…
906,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
907,Ojo con el #coronavirus . https://t.co/32Z7lmJJ6O
908,"BBC News Mundo - Coronavirus: qué lecciones nos dejó el sida, la ""peor pandemia de finales del siglo XX"", para hacer frente al covid-19 https://t.co/7oVJkezqym"
909,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
910,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
911,"RT @worldvisionec: Es normal sentir estrés en una situación como la que se vive en este momento.😫😩 ¿Qué debes hacer para manejarlo? 
¡Retwi…"
912,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
913,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
914,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
915,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
916,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
917,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
918,#Internacional | Primer caso de #coronavirus en el Gobierno de #Chile tras contagio de un ministro &gt;&gt;&gt; https://t.co/YA5PDyXy3r https://t.co/vyHdCR6LFu
919,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
920,"RT @wilfridolaz: ¿Saben quién mantiene al coronavirus?

Lenín Moreno.

#25Mayo #LeninChao"
921,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
922,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
923,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
924,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
925,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
926,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
927,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
928,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
929,"Coronavirus y tu Pu... madre, no vas a poder con Guayaquil... muy buen trabajo médicos y enfermeros del @OMNIHospital https://t.co/ilJqIovH1Y"
930,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
931,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
932,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
933,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
934,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
935,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
936,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
937,Si luego de tres meses de cuarentena recién nos damos cuenta que hacen falta camas en los hospitales entonces algo no hicimos bien... en China a los dos meses de cuarentena ya estaban desarmando los hospitales que habían levantado. #coronavirus #Pichincha https://t.co/NXAdVkDFfs
938,RT @revistavistazo: #LoMásLeído|Pese a que #Guayaquil es una de las ciudades más afectadas por el coronavirus y que a nivel nacional rige e…
939,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
940,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
941,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
942,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
943,"Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a medida que la curva de contagios y muertes a causa del coronavirus disminuye o está siendo mejor controlada.
►https://t.co/S4ZD0SE1A4 https://t.co/gAasqsBmDA"
944,RT @IvanMaestre: Aquí algo que escribí sobre cómo ha sido enfrentar la pandemia por Coronavirus en #Ecuador. Una colaboración para el ⁦diar…
945,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
946,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
947,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
948,RT @anniecanizares: 🛑La ⁦@cruzrojaecuador⁩ está estudiando el uso del plasma inmune en pacientes que han superado el coronavirus. La OPS ha…
949,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
950,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
951,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
952,"#Covid_19
Ascienden a 385 personas en la provincia de Chimborazo, que han dado positivo al Covid-19, en #Riobamba suman ya 250 casos de #Coronavirus  y 52 personas fallecidas."
953,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
954,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
955,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
956,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
957,"Aquí algo que escribí sobre cómo ha sido enfrentar la pandemia por Coronavirus en #Ecuador. Una colaboración para el ⁦diario ⁦@Gestionpe⁩ de #Perú. 
Días inesperados y temores en cuarentena: Historias de tres periodistas | Estilos | Gestión https://t.co/zene5UILc1"
